"comment_id", "content", "userlike", "article_id", "label"
"25070208", "Ca sỹ này nổi tiếng ăn chơi từ lâu", "57", "3719195", "0"
"25070393", "Đấy là hành ảnh rất rõ nét về một gia đình sau khi bố mẹ chia tay!", "49", "3719195", "0"
"25070676", "Xử thật nghiêm khắc những loại ca sĩ ăn chơi trác táng như thế này mới thích đáng mất hết tư cách mọi người lên tẩy chay loại ngươi ntn mới dc", "41", "3719195", "0"
"25070155", "Kẻ này phải trả giá", "39", "3719195", "0"
"25070752", "Thôi rồi, tạm biệt chim én. Gỡ lịch chắc cũng hơi lâu.", "36", "3719195", "0"
"25070480", "Sống ko kiểm soát ko lạnh mạnh thì ca sĩ hay bất kỳ đại ra nào cũng có ngày gây tai họa cho bản thân và xh", "35", "3719195", "0"
"25070719", "Thà là bỏ đi hết ta làm lại từ đầu<br/>Thà là bỏ đi hết ta chẳng nợ gì nhau", "32", "3719195", "0"
"25070269", "vấn đề là anh ta đã buông thả từ lâu rồi, chỉ lúc trở thành ca sĩ thì người ta mới biết", "588", "3719195", "0"
"25070580", "Ngủm củ tỏi trong trường hợp này có giống như Ngủm củ tỏi mà người xưa có nói ko nhỉ???", "314", "3719195", "0"
"25072754", "Cơm vợ nấu không ngon giờ thích cơm tù", "27", "3719195", "0"
"25073438", "Mới gì mà mới. Nếu tui nhớ không lầm ít nhất cũng phải 4-5 năm gì rồi mà", "23", "3719195", "0"
"25086349", "Học hết cấp 3 cố làm ca sĩ hả em? Trước khi học làm ca sĩ phải học môn giáo dục công dân đã", "3", "3719195", "0"
"25070886", "Hay quá bạn :))", "130", "3719195", "0"
"25071602", "Chắc chắn là đếm lịch thay đếm tiền rồi nguy cơ gì nữa", "26", "3719195", "0"
"25079752", "Ban noi qua chuan!", "10", "3719195", "0"
"25074869", "Mình cũng nghĩ như bạn, những tên bài hát này nói lên được cuộc đời và sự việc", "6", "3719195", "0"
"25071121", "Vao tu ma ngoi chu con gi nua!", "5", "3719195", "0"
"25072541", "Bạn ạ, cô gái ấy dù có thế nào vẫn là một sinh mạng còn quá trẻ, hơn nữa giờ cô ấy cũng đã mất rồi. Tôi nghĩ cô ấy cũng do hoàn cảnh cuộc sống xô đẩy, như chia sẻ ở cuối bài thì cũng đã biết lo cho gia đình. Bạn chỉ đọc bài báo rồi phán xét 1 người đã qua đời như vậy thì cũng chẳng phải tốt đẹp gì.", "19", "3719195", "0"
"25073639", "Thế bạn đã đi hát karaoke bao giờ chưa? Chắc chưa nhỉ?", "4", "3719195", "0"
"25078694", "<span class='reply_name myuser' data-userid='1007638984'>@Nguyễn Xuân Bách</span>:&nbsp;Chưa bao giờ tôi hát. Đã không thích thì hát gì. Nhạc nghe khủng khiếp.", "4", "3719195", "0"
"25072809", "Cũng là bởi cuộc đời vốn đã chẳng như mơ. Cũng như uống rượu tham gia giao thông thôi, ai cũng phải trả giá cho sai trái của mình, và đã là cái sai thì tất cả đều như nhau thôi.", "4", "3719195", "0"
"25073885", "Bậy ! Nhà tôi bố mẹ chia tay tôi và chị tôi được ăn học đàng hoàng nghề nghiệp ổn định , xung quanh tôi bạn bè cũng nhiều gia đình như vậy đấy bạn ạ.", "26", "3719195", "0"
"25074437", "Hành ảnh của Lê Văn Luyện , Nguyễn Hải Dương cũng khá rõ nét sau khi bố mẹ không chia tay đấy bạn !", "21", "3719195", "0"
"25081585", "Cường sau đây một thời gian thay vì mặc những bộ cánh lộng lẫy,người đeo đầy vàng thì sẽ mặc trên người đồng phục kẻ sọc, thay vì cầm Mic thì sẽ cầm cuốc xẻng, thôi cố gắng cải tạo cho tốt mai kia có ra tù thì nhớ sáng tác bài ' Ngỏm củ tỏi' nhé", "481", "3719638", "0"
"25081887", "Ngỏm củ tỏi té ra là có thật nhé.", "282", "3719638", "0"
"25081603", "Hậu quả của lối sống tha hoá, vô đạo đức.", "211", "3719638", "0"
"25081565", "Vậy là a chàng 'thà rằng bỏ đi hết...' cũng bị công an tóm. Dù hơi muộn!", "119", "3719638", "0"
"25081794", "Nhân quả là có thật và Tôi tin điều đó", "99", "3719638", "0"
"25081534", "Cầm Mic mãi rồi, để cầm Cuốc xem sao.....", "70", "3719638", "0"
"25081831", "Nếu không muốn phạm tội thì đừng nên sử dụng ma túy để gây ảo giác. Bi kịch cuối cùng thì ai cũng đã biết.", "67", "3719638", "0"
"25083986", "Vào tù thì hát 'Bạc trắng tình đời' mới có ý nghĩa nhé Châu Việt Cường.", "26", "3719638", "0"
"25084008", "Ngủm củ tỏi chứ không phải ngỏm củ tỏi.", "19", "3719638", "0"
"25083806", "Điều quan trọng là khi nhét tỏi vào miệng cô gái thì cô gái đang bất tỉnh hay cô gái chống cự nhưng cường vẫn cố nhét. Nếu trường hợp thứ 2 thì phải là tội giết người chứ không phải vô ý làm chết người", "14", "3719638", "0"
"25084969", "Đúng là bạc trắng tình đời", "10", "3719638", "0"
"25088506", "Bọn này chỉ là gánh nặng và nguy hiểm cho xã hội, nếu luật quá nhẹ thì tội phạm sẽ lợi dụng ma túy để phạm tội để được giảm nhẹ, chỉ có người dân lương thiện là khổ với chúng thôi.", "3", "3719638", "0"
"25085598", "Châu Việt Cường là ai?", "3", "3719638", "0"
"25086441", "Và đây là lời 2 của bài Bạc trắng tình đời: Thà là bỏ đi hết ta đi vào nhà tù, thà là bỏ đi hết ta làm bạn phòng giam, ôi sao thấy đớn đau và bận tâm ngày sau, chỉ bởi vì tha hoá, có đáng hay không...", "3", "3719638", "0"
"25085973", "Ít tài nhiều tật. Vào tù biết đâu lại đắt show", "1", "3719638", "0"
"25085692", "Chủ nhà và cặp kia còn tỉnh táo sao không ngăn cản mạnh, kéo ra?", "2", "3719638", "0"
"25087653", "Rửng mỡ, phạm pháp, rũ tù. Cho đi đập đá chừng 10 năm rồi về làm người tử tế.", "0", "3719638", "0"
"25086996", "haha, đúng là không phải cứ cầm mic là thành ca sỹ", "1", "3719638", "0"
"25086944", "Em xin hát bài.... Ra đi nửa đời người....", "1", "3719638", "0"
"25086308", "Mấy tên say rượu giết người thì sao đây. Cứ phê rồi say giết người thì được xem là vô ý sao?", "1", "3719638", "0"
"25085732", "Đã vướng vào ma túy thì chết cả", "0", "3719638", "0"
"25083072", "Đây là tội cố ý giết người , giết người trong khi phê ma tuý , cần tăng nặng hình phạt", "1", "3719638", "0"
"25087469", "Bây giờ mới biết ' Liều thuốc yêu' làm từ TỎI", "1", "3719638", "0"
"25085891", "Cần thiết cách ly những người nghiện ma túy đá nặng vào các khu vực/trại riêng. Tiêu chuẩn để xác định hình thức cách ly là mức độ gây nguy hiểm cho xã hội từ những người nghiện này. Nghe có vẻ không nhân văn, nhưng cần nhìn vấn đề từ nhiều khía cạnh. Cần thiết có sự nhân văn với người nghiện, nhưng cũng rất cần sự nhân văn đối với những người lương thiện bằng cách giảm bớt những mối nguy hiểm cho người lương thiện.", "0", "3719638", "0"
"25086337", "Tôi đi tỉnh chứng kiến rất nhiều Fan nữ hâm mộ một cách cuồng dại, thậm chí sẵn sàng trao hết cho thần tượng...", "14", "3719638", "0"
"25081867", "Chả nhẽ cứ say rượu, phê ma túy đi giết người thì gọi là vô ý. Thế thì xã hội sẽ loạn", "211", "3719638", "0"
"25086191", "<span class='reply_name myuser' data-userid='1022485272'>@Kính Lúp</span>:&nbsp;Họ gọi đúng có sai đâu mà bạn thắc mắc. Khi chưa xác định rõ thì khởi tố phải chung chung. Tội dựa trên nhận định ban đầu. Bạn muốn thế nào nữa?", "3", "3719638", "0"
"25086128", "Tôi thích đọc là ngỏm củ tỏi có sao không?", "4", "3719638", "0"
"25093246", "Châu Việt Cường là chàng cs hát những bài mà tôi/bạn và rất nhiều người khác vô tình nghe được trên tivi hay đài hàng xóm hát là chúng ta muốn đập ngay cái thiết bị ấy. Hơn thế nữa chàng cs này tài thì có một phần nhưng tật vô tận", "0", "3719638", "0"
"24971159", "Những người đi thuê hay goị làm công ăn lương được chủ làm tất niên hay còn gọi là tất ăn tết trước đã chứng tỏ một điều là ông bà chủ này đã đủ tôn trọng cũng như coi những công nhân làm việc cho mình như người nhà rồi còn ng vô học này nhìn cũng biết là thành phần gì nhưng luật trời không phụ người có tâm may là 18tuổi một tháng đủ tuổi", "269", "3714643", "0"
"24971453", "vụ ở Bình phước người phụ nữ ngăn cản tình cảm , vụ này thì người phụ nữ la mắng , cảm thấy không được thì phát lương cho đi ( đừng có xù lương à nha ) chứ không nên la mắng nói những lời khó nghe , bọn trẻ trâu mà ức chế chuyện gì nó cũng dám làm ! thời buổi giờ không nên cho người làm ăn chung ở chung , rất nguy hiểm không biết nó nổi điên lúc nào !", "158", "3714643", "0"
"24970950", "Ôi mẹ. Giết nguời không ghê tay luôn. Mới 18 tuổi mà máu lạnh thế", "132", "3714643", "0"
"24971239", "Tội phạm ngày càng trẻ hóa, khiếp quá giết cả nhà người ta mà vẫn còn đi nhậu được.", "109", "3714643", "0"
"24971625", ". Mới 18 tuổi mà giết cả trẻ em một cách không ghê tay. Ông bà chủ la mắng một chút đã đành, còn mấy đứa trẻ đã biết gì đâu?", "35", "3714643", "0"
"24973636", "Đủ 18t rồi. Nghe nhẹ cả người. Đau xót cho cả một gia đình!", "31", "3714643", "0"
"24973902", "Dã tâm là giết người cướp của.&nbsp;", "30", "3714643", "0"
"24971656", "Đọc tin tôi thấy mừng khi kẻ thủ ác đã tròn 18 tuổi.<br/>Hia buồn cùng gia quyến a Chinh", "25", "3714643", "0"
"24975058", "Tên này dã tâm quá lớn âm mưu chiếm đoạt tài sản chắc hẳn đã có sự chuẩn bị và lên kế hoạch từ trước. Chứ k đơn thuần chỉ là giết người vì bực tức khi bị la mắng. Làm công ăn lương bị chủ la mắng là chuyện bình thường. Vì 3 đứa trẻ hoàn toàn vô tội và chẳng biết gì.", "14", "3714643", "0"
"24971689", "Em......... đã 18.", "15", "3714643", "0"
"24978977", "2 vợ chồng và mấy đứa con không la hét gì cả sao con chó không sủa sao? chung quanh nhà cấp 4 thường có các nhà khác không ai nghe tiếng la hét sao?", "8", "3714643", "0"
"24972528", "&nbsp;Nghĩ mà rùng mình voi tên sát thủ máu lạnh, cả gđ ông bà chủ và con cái đã bị hắn sát hại đau lòng quá, may hắn đã đủ tuổi để phải trả giá cho tội ác. Cầu cho gđ siêu thoát", "5", "3714643", "0"
"24975942", "Vụ án này đâu có đơn giản như vậy.", "4", "3714643", "0"
"24988021", "Lại cùng quê với Nguyễn Hải Dương thì phải", "3", "3714643", "0"
"25014916", "&nbsp;bị chủ chửi la không thích làm nữa thì chửi lại rồi té là đã quá đáng lắm rồi. Mà bà chủ chắc cũng chỉ là người khó tính, thẳng tính và sự tốt bụng chắc vẫn còn mới mắng chửi cho nên thân. Vậy mà nó ra tay tàn độc quá, chia buồn cùng gia quyến bị nạn.", "3", "3714643", "0"
"24974112", "Gia môn bạn này bất hạnh quá", "2", "3714643", "0"
"24973012", "Ơn giời...!!! Nó đủ 18 tuổi rồi...", "2", "3714643", "0"
"24972827", "&nbsp;có tội thì tội cho cha mẹ nó những người sinh ra và nuôi nó lớn lên.", "2", "3714643", "0"
"24972620", "Mấy đứa bé ngây thơ mà nó nỡ lòng nào xuống tay như vậy, thật là man rợ.", "2", "3714643", "0"
"24972587", "Đu 18 roi .", "2", "3714643", "0"
"24972157", "cũng may là nó đã 18t", "2", "3714643", "0"
"24972154", "cần loại bỏ khỏi xã hội càng nhanh cành tốt.", "3", "3714643", "0"
"24983675", "tội cho gia đình thằng nhỏ này quá, còn sống mà thấy con mình ngu dại gây hoạ vậy chụi sao nổi, làm sao mà sống tiếp đây, thằng này chắc chắn phải bị trừng trị hình phạt nặng nhất.&nbsp;", "1", "3714643", "0"
"24980433", "&nbsp;làm mất đi niềm tin giữa con người với nhau.", "1", "3714643", "0"
"25100570", "thế là cuộc đời chấm hết! đó cũng là lời cảnh tỉnh đối với trẻ hiện nay. chỉ vì thiếu suy nghĩ nhất quán mà tương lai , tuổi xuân bị chấm hết. Thương cho gia đình nạn nhân xấu số", "0", "3714643", "0"
"25075467", "&nbsp;Xin chia buồn cùng gia đình nạn nhân.", "0", "3714643", "0"
"25050663", "Kẻ phạm tội nào cũng cố đưa ra một lý do nào đó(hầu hết là ngụy biện) để mong mọi người cảm thông cho hành vi của mình( cũng có vài người quá vị tha).Như tên này nếu không phải là kẽ sát nhân máu lạnh thì không đủ nhẫn tâm sát hại 3 đứa trẻ.Ơn trời tên này đủ 18 tuổi...", "0", "3714643", "0"
"25048386", "Tên này quá ác, giết tới 5 mạng người ko ghê tay, 3 người con có tội tình gì mà xuống tay tàn nhẫn thiệt...", "0", "3714643", "0"
"25001733", "Tội mấy đứa nhỏ quá, còn chưa biết gì", "0", "3714643", "0"
"24980252", "Nếu kẻ giết người là người lạ thì mấy đứa nhỏ con cơ may sống sót, con người quen thì mấy nhỏ chết chắc luôn, để bịt đầu mối.", "0", "3714643", "0"
"24974640", "Kiếp sau ráng làm người tốt .", "0", "3714643", "0"
"24974619", "Sau khi giết người xong ghé vào bệnh viện băng bó ??? bác si và y tá sao không nghi ngờ và gọi công an trình báo ?", "0", "3714643", "0"
"24971960", "Phải thực nghiệm hiện trường biết đâu có kẻ đã thuê tên này thì sao và có thể hắn là sát thủ chuyên nghiệp.", "91", "3714643", "0"
"24972859", "<span class='reply_name myuser' data-userid='1006213761'>@thanhtich</span>:&nbsp;&nbsp;Đây là vụ án nghiêm trọng CA họ không dám sơ sài điều tra hay kết luận vội vàng đâu.", "6", "3714643", "0"
"25037612", "Cũng tại cái mồm ngoa ngoắt hic!", "7", "3714643", "0"
"24972693", "đã đủ 18 tuổi.", "7", "3714643", "0"
"24999728", "Chính xác.&nbsp;", "3", "3714643", "0"
"24981948", "Như vậy thì bà đâu có sướng. Như tôi sống dản dị sướng hơn gấp tỷ lần", "442", "3714970", "0"
"24982090", "Sao bây giờ toàn nghe mấy Đại gia thất thoát , nợ, lừa trăm tỷ , ngàn tỷ không vậy trời ,", "251", "3714970", "0"
"24982732", "Lý do vì sao bất động sản luôn Hot...", "151", "3714970", "0"
"24983413", "Những người không nợ là người nghèo ! Nợ càng nhiều lại càng giàu !", "136", "3714970", "0"
"24982442", "Nghe thấy con số mà phát sợ,", "133", "3714970", "0"
"24983470", "làm đại gia mà lách chổ nọ luồn chổ kia cho khổ làm công nhân ngày 8 tiến tháng 30 triệu tối chở vợ con đi công viên mà khoẻ", "123", "3714970", "0"
"24982899", "của thiên hạ trả về cho thiên hạ", "84", "3714970", "0"
"24983761", "Tui nợ 20% tổng tài sản. Tính ra tui giàu hơn mấy đại gia này.", "34", "3714970", "0"
"24983421", "nhân quả", "13", "3714970", "0"
"24983312", "Lòng tham", "11", "3714970", "0"
"24983821", "Cái gì ko phải của mình thì vĩnh viễn ko thuộc về mình. Thế nên đừng để lòng tham nó giết mình", "5", "3714970", "0"
"24983268", "Cả ngàn tỉ, trăm ngàn tỉ đổ vào BĐS hàng chục năm qua, bảo sao BĐS không sốt nóng, tăng giá ảo!", "4", "3714970", "0"
"25015395", "Làm ăn có ai mà không nợ mình nợ người khác người khác nợ mình làm ăn lúc lên voi lúc xuống chó là bình thường", "0", "3714970", "0"
"25004114", "Cần phân biệt người kinh doanh năng động để kiếm lợi nhuận và người lợi dụng kẻ hở trong kinh doanh để lừa đảo. 2 loại người này hoàn toàn khác nhau đấy bạn", "0", "3714970", "0"
"24986930", "người ta khổ thì các bạn thấy sướng hả? sao cứ so sánh.", "0", "3714970", "0"
"24986401", "Cuộc sống chắc sung sướng lắm. Chẳng bù cho người dân khác", "0", "3714970", "0"
"24985543", "Mình k biết khi nào làm dành dụm được 1tỉ. Đằng này toàn nghìn tỉ.&nbsp;", "0", "3714970", "0"
"24985172", "Tiền cũng chỉ là phương tiện, tham thì thâm, bất an.", "0", "3714970", "0"
"24984434", "&nbsp;cuộc đời cái gì cũng có giá cũa nó", "0", "3714970", "0"
"24984187", "Dễ nhỉ", "0", "3714970", "0"
"24983070", "Mấy bác công an tài thật.", "0", "3714970", "0"
"24983114", "Đúng hoàn toàn, bọn họ khổ vì lòng tham", "225", "3714970", "0"
"24983132", "Của thiên trả địa chứ sao?", "191", "3714970", "0"
"24985177", "Họ là những người hoạt động ở cấp vĩ mô để điều khiển dòng tiền chạy trong xã hội. Là đầu tàu kéo guồng máy kinh tế luân chuyển nhờ nó bạn mới có việc làm để kiếm tiền mà sống chứ họ bỏ két cất thì bạn chết chắc. Tiếc là họ không đủ tầm hay do thời cuộc mà thất bại. Giàu cũng khổ lắm bạn ơi", "18", "3714970", "0"
"24987778", "Muốn biết các đại gia ăn nên làm ra thì chịu khó tìm theo dõi bảng xếp hạng người giàu trên sàn chứng khoán thì sẽ thấy đại gia ngày càng giàu hơn rất nhiều. Năm 2017 vừa qua thì hầu hết các công ty lớn đều lợi nhuận kỷ lục đấy.", "3", "3714970", "0"
"24989904", "Vấn đề là khả năng trả nợ. Nếu không là đi gở lịch thôi.", "9", "3714970", "0"
"24984169", "Không có họ xây nhà máy, công trình thì lấy đâu ra việc cho bạn làm công nhân?", "135", "3714970", "0"
"24984399", "công nhân gì mà làm 8 tiếng mà lương 30 triệu @@", "168", "3714970", "0"
"24985946", "Còn tui nợ 50% trên tổng tài sản tui có vậy có sao không ta.", "0", "3714970", "0"
"24987763", "Lo mà trả hết nợ đi ngồi đó mà so sánh.", "0", "3714970", "0"
"25063999", "Lương vậy sao sống nổi trời", "96", "3718623", "0"
"25064305", "lương cơ bản thôi còn nhiều khoản nữa mà", "96", "3718623", "0"
"25064231", "Tôi giáo viên dạy được 16 năm rồi mà lương cũng được 6,5 triệu.", "67", "3718623", "0"
"25064407", "Tội mấy anh lương thấp quá", "60", "3718623", "0"
"25064449", "công việc vất vả mà lương thấp quá, nếu như mình mình sẽ về làm ruộng tốt hơn", "53", "3718623", "0"
"25065481", "Lương bổng đâu quan trọng", "52", "3718623", "0"
"25064868", "Công an giao thông mà quá khổ", "42", "3718623", "0"
"25064333", "Phương Sơn có hiểu lương Công an như thế nào không? họ còn khoản thâm niên, phụ cấp chức vụ, vượt khung để vào khoản nào vậy? Chưa kể bồi dương ca trực.", "38", "3718623", "0"
"25064845", "Quá bất hợp lý. Lương các anh ít nhất phải cao gấp đôi hiện tại để các anh còn chuyên tâm làm nhiệm vụ.", "28", "3718623", "0"
"25065468", "Đó là lương cơ bản nhân với hệ số theo cấp hàm thôi, còn phụ cấp chức vụ, thâm niên và địa bàn công tác nữa. Thực tế lương thiếu uý( chưa lập GĐ ) thì sống khỏe", "17", "3718623", "0"
"25083224", "ai cho tui 1 chỗ lương thấp thế này được không?", "0", "3718623", "0"
"25069140", "'Hơn 40 năm hòa bình rồi mà CSGT còn quá khổ' thật xót xa khi nghe Thiếu Tướng Trần Sơn Hà nói.", "0", "3718623", "0"
"25068840", "luong giáo vien chừng nào được bằng", "0", "3718623", "0"
"25068271", "Thêm các khoản phụ cấp nữa. Đó chỉ là mức cơ bản thôi.", "0", "3718623", "0"
"25067804", "Đó là lý do tại sao có cơ hội là sẽ xảy ra tiêu cực. Ko đủ sống. Ở mỹ là nuôi dc cả nhà rồi.", "0", "3718623", "0"
"25067132", "đề nghị tăng lương ngay và luôn", "0", "3718623", "0"
"25065967", "Tội nghiệp các anh đứng nắng cả ngày mà lương thấp quá", "0", "3718623", "0"
"25064299", "Bao nhiêu là đủ bạn ơi?", "34", "3718623", "0"
"25064371", "Theo bạn bao nhiêu là đủ sống?", "30", "3718623", "0"
"25069208", "Các bạn không biết thì đừng phán ạ. Lương anh mình P.trưởng phòng công an kinh tế, cấp bậc đại tá mà cao nhất là 7.1 đó, tổng tất tần tật mà có 14 triệu kìa và theo phong trào nghĩ hưu trước năm 2018 cho khỏe thì bạn nghĩ sao?", "3", "3718623", "0"
"25068520", "lương cơ bản nào 11tr vậy bác? không biết thì đừng có phán.", "0", "3718623", "0"
"25069200", "<span class='reply_name myuser' data-userid='1002718903'>@Tung Hoành</span>:&nbsp;Lương cơ bản của đại tá CSGT là 11.120.000 em ạ", "0", "3718623", "0"
"25065811", "mặt sáng nét thế kia, giao clip cho công an đi", "36", "3719041", "0"
"25066004", "Chủ quan quá, thời buổi này mà dám để trẻ con bé tí vừa trông cửa hàng vừa chơi iphone! May mà nó không 'bưng' luôn cả con bé con đi luôn! Bó tay!", "31", "3719041", "0"
"25065988", "Nhà mặt đường hoặc có cửa hàng như vậy mà anh chị chủ nhà thật thiếu cảnh giác,thật sự chỉ mới mất cái iPhone thôi vẫn còn may mắn lắm,may mà đứa bé vẫn an toàn ở nhà.", "15", "3719041", "0"
"25066971", "Con nít xài phí lắm, để người lớn xài là đúng rồi!", "15", "3719041", "0"
"25066323", "Hỏi “mượn” rồi đi luôn mờ!", "10", "3719041", "0"
"25066197", "giờ sao kinh khủng quá! sao cướp của người khác dễ vậy?", "8", "3719041", "0"
"25069003", "Tội nghiệp cháu bé!!!", "7", "3719041", "0"
"25066372", "tội nghiệp em bé", "4", "3719041", "0"
"25082371", "Nhanh chân khóa cloud vào cho nó thành cục gạch luôn.", "0", "3719041", "0"
"25077560", "Chia buồn với chủ tài sản.", "0", "3719041", "0"
"25070132", "Hên là chỉ mất điện thoại.&nbsp;", "3", "3719041", "0"
"25067869", "Hay", "441", "3719053", "0"
"25067807", "Đây là giải pháp hay. Tôi ủng hộ.<br/>Nên phạt theo kiểu cho nhớ đời chứ đừng phạt xong rồi quên.", "354", "3719053", "0"
"25067733", "rất thích cách phạt này", "244", "3719053", "0"
"25067765", "Hình thức phạt này cũng hay đấy.", "145", "3719053", "0"
"25067608", "đi ô tô uống rượu mà không phạt tiền xì hơi bắt dắt thì cũng đc đây--&gt; sáng tạo quá cơ", "125", "3719053", "0"
"25067817", "Nên áp dung cách này. Nhưng nhớ ghi lai bs. Nếu tái phạm. Phạt thật nặng", "113", "3719053", "0"
"25067768", "hay đấy", "93", "3719053", "0"
"25067805", "Kaka, thấm", "73", "3719053", "0"
"25068514", "Cái này không phải CSGT phạt mà là không phạt có điều kiện. CSGT không xì lốp xe mà cho người vi phạm tự chọn giữa bị phạt tiền hoặc tự xì lốp dắt xe. CSGT không sai.", "57", "3719053", "0"
"25067856", "LUẬT PHÁP KHÔNG CHO CSGT XỬ LÝ NHƯ VẬY, LÀM NHƯ VÂY KHÉP TỘI BẮT BUỘC HUỶ HOẠI TÀI SẢN CÔNG DÂN", "52", "3719053", "0"
"25068032", "Lúc đầu đọc thì thấy buồn cười nhưng ngấm lại thì cách phạt này rất nhân văn.Hai thanh niên này chắc sẽ không bao giờ quên ngày hồm đó và mong hai bạn luôn chấp hành luật giao thông đường bộ.", "47", "3719053", "0"
"25068536", "Quá hay và chuẩn xác. nên áp dụng vô luật luôn đi ạ. Chứ ko có chuyện ko mũ lại phạt tại chỗ rồi cho đi thấy rất sai sai:)) ko khác gì tiếp tục phạm luật.", "39", "3719053", "0"
"25068156", "Mình đồng ý, thà để 2 em nó dắt bộ còn hơn 2 em đó đóng phạt, có đóng 10 lần cũng vậy nhưng đi bộ 10 thì nó sẽ thay đổi ý thức", "40", "3719053", "0"
"25068137", "Ôi 1 cách phạt nhân văn quá.", "34", "3719053", "0"
"25068335", "Phát minh mới. Rất hay. Đề nghị BCA thay vì phạt tiền với tội này thì bắt xì lốp dắt bộ cho thấm.", "30", "3719053", "0"
"25067738", "hay", "26", "3719053", "0"
"25068582", "HAY, HAY,HAY tôi cũng ủng hộ", "24", "3719053", "0"
"25068340", "Sáng kiến hay, cần nhân rộng", "23", "3719053", "0"
"25068626", "cách xử phạt của các đồng chí CSGT rất hay", "21", "3719053", "0"
"25067956", "Dân chơi hết hơi!", "18", "3719053", "0"
"25068023", "giải pháp hay", "14", "3719053", "0"
"25068258", "hay nè thay vì phạt tiền phạt cách này cho mấy thanh niên nhớ đời", "10", "3719053", "0"
"25073264", "Gần 30 năm trước đi xe đạp kẹp 3 cũng bị csgt bắt xì lốp xe phải dắt bộ", "8", "3719053", "0"
"25068053", "Thấy nhiều người ủng hộ, tôi thì không.<br/>Làm gì cũng phải dựa vào luật, luật nào cho phép CSGT làm vậy?", "7", "3719053", "0"
"25075096", "Có vẻ hài hước nhưng mà hiệu quả cao. Các thanh niên chắc chắn là cũng rất vui vẻ. Rồi mỗi lần ngồi lên xe họ sẽ nhớ và không còn vi phạm. Lòng tốt của CSGT sẽ giúp các bạn ấy tốt hơn.", "6", "3719053", "0"
"25069561", "Ko đội mũ bảo hiểm khi tham gia giao thông, ko bị phạt tiền hay giam xe là tốt quá rồi, để 2 ông này chạy với cái đầu trần lỡ xảy ra tai nạn thì chết chắc, vậy mà ko hiểu sao có người trách móc anh csgt được nữa.", "6", "3719053", "0"
"25069259", "Theo tôi nghĩ CSGT đưa ra 2 cách giải quyết: 1-Ghi biên bản phạt tôị không đội nón bảo hiểm và xuống xe dắt bộ . 2- Xì lốp đẩy bộ ,khỏi đóng phạt.Hai chàng trai này chọn cách 2.Đây cũng là cách rút kinh nghiệm quá sâu sắc.Đừng vì quá thành kiến mà áp đặt là vi phạm pháp luật.", "6", "3719053", "0"
"25068164", "Dắt bộ 2km xong chắc thay 2 cái ruột xe cũng kha khá đấy :=))", "6", "3719053", "0"
"25075790", "Được đấy. Nên làm thêm 1 làn đường đi bộ để các thanh nên rèn luyện thể lực", "5", "3719053", "0"
"25069116", "Đây ms gọi là chú công an nè", "5", "3719053", "0"
"25069052", "Rat hay va tham thia, chi nguoi trong cuoc moi hiu", "5", "3719053", "0"
"25068803", "Hay vay moi nho", "5", "3719053", "0"
"25068661", "Hay thì cũng có hay nhưng tùy tiện và không đúng pháp luật!", "6", "3719053", "0"
"25068577", "cs sử lý hay quá.", "4", "3719053", "0"
"25068961", "Có tiền nộp phạt thì có xì hơi không?", "4", "3719053", "0"
"25067954", "Các bạn nhớ mang theo bơm xe nhé!", "4", "3719053", "0"
"25073346", "Từ nay thủ theo bơm thôi các chế. Nhè giấy tờ rồi mặc cả xì hơi, ra góc khuất ta bơm chạy tiếp.<br/>Em bán bơm, các bác cần cứ pm, em ship toàn quốc.", "3", "3719053", "0"
"25069528", "Có thể bắt xong các thanh niên này xin xỏ và kêu ca là không có tiền nộp phạt, gia cảnh thế này thế kia nên các anh CSGT phạt vậy cho chừa. Trời nắng như đổ lửa mà dắt bộ như thế này thì về cũng ốm mất thôi, lần sau nên yêu bản thân mình hơn một chút nha các chú, đội mũ vào mà lái xe cho an toàn :)", "3", "3719053", "0"
"25068806", "Đây là tội hành hạ người khác.", "5", "3719053", "0"
"25068475", "Dắt 1 đoạn vào nhà dân mượn cái bơm tay. :)", "3", "3719053", "0"
"25069670", "Tôi rất ủng hộ cách phạt như thế , cho đổ mồ hôi mới nhớ lâu .", "2", "3719053", "0"
"25069473", "Thích tính nhân văn này, là giáo dục răn đe chứ không là xử phạt.", "2", "3719053", "0"
"25068018", "mọi người phải tuân thủ pháp luật theo tôi nên bắt cánh sát giao thông lấy xe của mình xì lốp dắt bộ như họ phạt ngưới khác", "2", "3719053", "0"
"25078796", "Hy vọng cách phạt này có thể răn đe :)", "1", "3719053", "0"
"25074926", "Hú hồn hú vía thật chứ, chừa chưa con", "1", "3719053", "0"
"25071299", "Hình thức phạt này khá hay, vừa răn đe vừa nhân văn. Nên đưa vào luật để nhân rộng.", "1", "3719053", "0"
"25108254", "Tôi thấy hay, đừng có giỏi chém gió, tay lúc nào cũng cầm đá đợi ai hở ra là ném. Anh cảnh sát có tự xì bánh hai cu kia không mà kêu người ta phạm luật.", "0", "3719053", "0"
"25089055", "Hoan hô!", "0", "3719053", "0"
"25083929", "tiền phạt xe máy cũng chẳn thấm mấy cả nếu dùng cách này thì ghi lâu nhớ dai hơn và sợ bị phạt hơn nếu tái phạm :))", "0", "3719053", "0"
